product_id,product_category_english,product_category_portuguese,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_photos_qty,product_description_length,product_name_length,product_volume_cm3,product_size_tier,product_weight_tier,missing_photos_flag,missing_description_flag
d60c79092c4d9018a9e4f08f24b7a280,housewares,utilidades domesticas,300.00,20.00,30.00,20.00,2,735,28,12000.00,Medium,Medium,0,0
871238c57d25f282d163be9e712c36a9,health beauty,beleza saude,2400.00,30.00,12.00,16.00,1,2227,57,5760.00,Medium,Heavy,0,0
f179d569401e7aea68f5b8c64367c796,sports leisure,esporte lazer,4450.00,50.00,30.00,30.00,5,1219,59,45000.00,Large,Heavy,0,0
2b4662eb979b4254e70b334e76ba0470,bed bath table,cama mesa banho,6700.00,30.00,30.00,30.00,1,515,56,27000.00,Large,Very Heavy,0,0
d8655d4a43e4a9ac85575a5f9ef816b0,home appliances 2,eletrodomesticos 2,5600.00,65.00,20.00,30.00,2,1467,46,39000.00,Large,Very Heavy,0,0
8bb7efbc6db04c5cc5380921bc722d7d,home appliances,eletrodomesticos,450.00,20.00,13.00,15.00,3,356,59,3900.00,Small,Medium,0,0
896a64a7f34cdfef2c60ce59fa2a148f,perfumery,perfumaria,800.00,38.00,13.00,22.00,3,899,50,10868.00,Medium,Medium,0,0
f410090aec61f7c73748ca894286edcd,stationery,papelaria,450.00,35.00,50.00,12.00,3,1847,60,21000.00,Large,Medium,0,0
7a7be236d8368315680071df4209dd4e,furniture decor,moveis decoracao,850.00,30.00,30.00,30.00,2,199,55,27000.00,Large,Medium,0,0
a8b35b03653cbd1f85f6a9487fba6eac,garden tools,ferramentas jardim,2250.00,34.00,4.00,23.00,3,525,63,3128.00,Small,Heavy,0,0
38991d9514cf1298f8ac1d66d8aefeba,auto,automotivo,5950.00,47.00,19.00,23.00,6,695,60,20539.00,Large,Very Heavy,0,0
985fb72c3a110e7e966f5b7677dc1322,bed bath table,cama mesa banho,625.00,30.00,4.00,22.00,1,102,60,2640.00,Small,Medium,0,0
648058594991ac2fa9af20f5f9e6677c,computers accessories,informatica acessorios,100.00,25.00,3.00,19.00,1,159,15,1425.00,Small,Light,0,0
04d7da0499dd7cdfba6ef58c85e70324,furniture decor,moveis decoracao,450.00,27.00,27.00,33.00,3,1261,41,24057.00,Large,Medium,0,0
2f20a2013902657c0800ddf524514e4e,bed bath table,cama mesa banho,1450.00,20.00,30.00,26.00,1,392,55,15600.00,Large,Heavy,0,0
25c3eb54945e82e7c1dc8191a1ebb5f1,luggage accessories,malas acessorios,19900.00,77.00,33.00,50.00,4,1538,56,127050.00,Extra Large,Very Heavy,0,0
ff8ee90ee3170de57403d2d5af1e2c2e,telephony,telefonia,50.00,19.00,3.00,11.00,2,370,46,627.00,Extra Small,Light,0,0
e379ed3f57a2c6e994258ffda975ce15,bed bath table,cama mesa banho,2600.00,33.00,7.00,39.00,1,298,58,9009.00,Medium,Heavy,0,0
af4e303574dc703e52b2731419bd563c,toys,brinquedos,561.00,20.00,27.00,22.00,2,256,50,11880.00,Medium,Medium,0,0
4f0c6229d5ce73d86039d4887f52f8ff,auto,automotivo,600.00,16.00,21.00,18.00,3,1658,58,6048.00,Medium,Medium,0,0
1f8aad0f80f6d061b4d09e538ad496d7,toys,brinquedos,500.00,28.00,4.00,14.00,1,155,24,1568.00,Small,Medium,0,0
e4acef9f829635351de593a05d2406da,sports leisure,esporte lazer,562.00,20.00,13.00,17.00,1,40,45,4420.00,Small,Medium,0,0
c7f24eedab65851cf5b6c25a10816ea0,housewares,utilidades domesticas,1775.00,45.00,11.00,28.00,1,1540,51,13860.00,Medium,Heavy,0,0
4e90dce938e15bfe8ef9b962391e9866,stationery,papelaria,500.00,30.00,40.00,11.00,4,372,52,13200.00,Medium,Medium,0,0
b05d2b2b1c20296cf580164a3c6e173b,health beauty,beleza saude,50.00,25.00,15.00,15.00,3,724,55,5625.00,Medium,Light,0,0
3914a208bb9313e3d980399268ddd54e,garden tools,ferramentas jardim,200.00,16.00,10.00,11.00,1,1222,40,1760.00,Small,Medium,0,0
03d19e503abb1698d26d630c0017b11e,auto,automotivo,14100.00,62.00,62.00,21.00,1,359,36,80724.00,Extra Large,Very Heavy,0,0
fa7b3afca12fceaa20c5d7aa279f08ca,auto,automotivo,100.00,18.00,4.00,14.00,2,183,60,1008.00,Small,Light,0,0
9592cd0b739cc57871c3aecffe15436a,cool stuff,cool stuff,450.00,34.00,15.00,17.00,6,933,60,8670.00,Medium,Medium,0,0
515ba7ccc6abbd1c0f5016704a0184e2,pet shop,pet shop,1400.00,40.00,20.00,30.00,4,678,59,24000.00,Large,Heavy,0,0
def080e33b38a4c756347d4665b40a7f,music,musica,1850.00,55.00,17.00,15.00,5,1465,45,14025.00,Medium,Heavy,0,0
e482ad963bfb9a9abc51b9850aca97b7,housewares,utilidades domesticas,250.00,19.00,8.00,11.00,1,293,45,1672.00,Small,Medium,0,0
526f833e1eb0a32ad9351145a761b9ab,watches gifts,relogios presentes,250.00,16.00,2.00,11.00,2,491,60,352.00,Extra Small,Medium,0,0
45a15b38cc3c0514717a1de673c6193c,uncategorised,uncategorised,250.00,17.00,8.00,13.00,0,0,0,1768.00,Small,Medium,1,1
96ac5914ae8307995bed8c15fc1bcebb,furniture living room,moveis sala,1250.00,52.00,8.00,13.00,4,521,47,5408.00,Medium,Heavy,0,0
fa723c2295c02577738691a61d56a94e,garden tools,ferramentas jardim,6800.00,60.00,20.00,40.00,1,1658,48,48000.00,Large,Very Heavy,0,0
5b96b6426a9c9a657af9d8a46b7847e4,telephony,telefonia,300.00,17.00,4.00,12.00,6,777,58,816.00,Extra Small,Medium,0,0
943370eeb193fe1ac6da5c2229aa4f69,fashion bags accessories,fashion bolsas e acessorios,200.00,16.00,8.00,11.00,2,323,45,1408.00,Small,Medium,0,0
09a45646f91581af2d515ba02bc0ed94,toys,brinquedos,425.00,35.00,14.00,24.00,1,130,39,11760.00,Medium,Medium,0,0
13ebf5c91d35332ef90cf65a7d2fff18,fashion bags accessories,fashion bolsas e acessorios,1600.00,41.00,13.00,42.00,3,442,38,22386.00,Large,Heavy,0,0
d58118713a21b8177e844c58eb83efe7,housewares,utilidades domesticas,500.00,36.00,10.00,13.00,2,212,59,4680.00,Small,Medium,0,0
d79269e0532dd1d04403600e14565046,bed bath table,cama mesa banho,10150.00,50.00,30.00,30.00,1,653,53,45000.00,Large,Very Heavy,0,0
04c4182bda52366f3c4b8817ddbcd98e,sports leisure,esporte lazer,250.00,20.00,12.00,16.00,1,604,61,3840.00,Small,Medium,0,0
fcde1899043318107d8f0ae043f69bc3,uncategorised,uncategorised,400.00,35.00,7.00,12.00,0,0,0,2940.00,Small,Medium,1,1
93fd807bea9d7cf539c1f5e0ef7ab1b5,furniture decor,moveis decoracao,1000.00,25.00,37.00,36.00,2,258,60,33300.00,Large,Heavy,0,0
45c16b5961d3c6b54f202121673a2c44,bed bath table,cama mesa banho,2600.00,42.00,16.00,36.00,1,415,55,24192.00,Large,Heavy,0,0
84ec15b5b36b11ff02a74d3b81bc96cc,books technical,livros tecnicos,600.00,23.00,3.00,16.00,1,745,41,1104.00,Small,Medium,0,0
d6ab25b0dad785bcf8be87b821dd9b37,furniture decor,moveis decoracao,1000.00,40.00,30.00,30.00,1,474,43,36000.00,Large,Heavy,0,0
4a266296cc64880551c3efad9739fb2e,musical instruments,instrumentos musicais,3750.00,18.00,30.00,27.00,2,802,59,14580.00,Medium,Heavy,0,0
4858799008e3cd4fcab9c61fbc63a2a0,furniture decor,moveis decoracao,200.00,25.00,4.00,18.00,3,293,40,1800.00,Small,Medium,0,0
81c01a12e5d25299ba2283cfb09de22a,home construction,casa construcao,600.00,16.00,27.00,16.00,7,877,59,6912.00,Medium,Medium,0,0
2722b86640ddc24e1374c2df1ac2a230,construction tools construction,construcao ferramentas construcao,1700.00,26.00,9.00,20.00,3,1139,47,4680.00,Small,Heavy,0,0
1ceecf723e6b304ffe1822e9f375fbf1,air conditioning,climatizacao,150.00,25.00,25.00,20.00,2,270,47,12500.00,Medium,Light,0,0
36ed077d2f4915bc4bd14ead16a028de,food,alimentos,750.00,16.00,20.00,16.00,2,477,49,5120.00,Medium,Medium,0,0
2d4f312a487b1af17bdc9e77505a205c,garden tools,ferramentas jardim,600.00,16.00,8.00,11.00,1,308,52,1408.00,Small,Medium,0,0
d6230529fca40334f2dfb8bd8e7759ea,toys,brinquedos,500.00,22.00,7.00,15.00,1,1339,43,2310.00,Small,Medium,0,0
eb40735d540d6ccdfb0b74782ba065dc,watches gifts,relogios presentes,700.00,19.00,9.00,15.00,3,223,38,2565.00,Small,Medium,0,0
d7ceaa970defc5f52f1affda0dc32f30,sports leisure,esporte lazer,600.00,16.00,30.00,15.00,1,127,41,7200.00,Medium,Medium,0,0
1003992d2a8d1e7f870643148854ddc7,home appliances,eletrodomesticos,300.00,18.00,8.00,13.00,2,1503,53,1872.00,Small,Medium,0,0
5a2c5357841ae997771d179eee3f2027,sports leisure,esporte lazer,10443.00,28.00,29.00,26.00,1,2523,48,21112.00,Large,Very Heavy,0,0
6b4b43f30f71d5d25a64145919f7f515,toys,brinquedos,19700.00,105.00,48.00,18.00,4,1100,41,90720.00,Extra Large,Very Heavy,0,0
e3dd5a5b73bfbb610ada4ed74a6612b6,pet shop,pet shop,138.00,17.00,13.00,14.00,1,1244,32,3094.00,Small,Light,0,0
898fa82b63404937c7a3c2cc77d6e5b5,perfumery,perfumaria,400.00,18.00,9.00,14.00,2,768,23,2268.00,Small,Medium,0,0
afdca9f0ccd47943dcb8dcec1518da63,health beauty,beleza saude,500.00,16.00,16.00,15.00,1,502,44,3840.00,Small,Medium,0,0
62ae6a8f5789aec14529a277c7516def,furniture decor,moveis decoracao,2300.00,41.00,26.00,31.00,11,554,63,33046.00,Large,Heavy,0,0
e3a67a7350378910b2eb888ba9d2d095,telephony,telefonia,100.00,18.00,6.00,11.00,1,519,50,1188.00,Small,Light,0,0
174bd46514622ad40ab32df5c832aaf3,perfumery,perfumaria,150.00,17.00,7.00,13.00,1,744,33,1547.00,Small,Light,0,0
9298a9128d39e1ff0dc62e143e8bd328,bed bath table,cama mesa banho,1300.00,47.00,21.00,41.00,2,150,57,40467.00,Large,Heavy,0,0
28fe7bc9b73556b0cee83320fcd2600e,housewares,utilidades domesticas,3550.00,16.00,43.00,43.00,2,1200,56,29584.00,Large,Heavy,0,0
55f166570845e0a7b4456edac9c420b7,auto,automotivo,975.00,32.00,35.00,29.00,1,431,42,32480.00,Large,Medium,0,0
5fef486f2057e10fd91e167348812b7a,health beauty,beleza saude,1200.00,43.00,9.00,23.00,4,1650,43,8901.00,Medium,Heavy,0,0
26afe4ed5890d941fcba14205863eec7,furniture decor,moveis decoracao,3850.00,30.00,30.00,30.00,1,1092,47,27000.00,Large,Heavy,0,0
7a585ae6a8f9d910486651811c79f6b8,auto,automotivo,900.00,40.00,40.00,40.00,1,395,59,64000.00,Extra Large,Medium,0,0
6818d803130fa8df4d513db9d6289dc2,books general interest,livros interesse geral,300.00,30.00,4.00,20.00,1,1618,40,2400.00,Small,Medium,0,0
fe85b65a6d0ed7524aaa2e0fac0e23cb,costruction tools tools,construcao ferramentas ferramentas,300.00,26.00,14.00,16.00,3,226,53,5824.00,Medium,Medium,0,0
ef34878717e7759a53c99550100ea1ec,furniture decor,moveis decoracao,2400.00,18.00,9.00,14.00,1,812,56,2268.00,Small,Heavy,0,0
4a92216ec92c54fca6f132ae1988390d,toys,brinquedos,900.00,30.00,35.00,40.00,3,355,36,42000.00,Large,Medium,0,0
f399bbedb1d21192dffefc4a8b30a229,housewares,utilidades domesticas,5300.00,30.00,35.00,30.00,1,614,59,31500.00,Large,Very Heavy,0,0
2330fe9b304af24209631c7197203c61,housewares,utilidades domesticas,3350.00,32.00,75.00,32.00,1,943,48,76800.00,Extra Large,Heavy,0,0
21c0985594816cf11cf7cfc0631f6f1f,furniture decor,moveis decoracao,800.00,30.00,30.00,30.00,1,569,34,27000.00,Large,Medium,0,0
a037c98ed926711d7513cf779d788536,garden tools,ferramentas jardim,250.00,30.00,6.00,11.00,1,1183,43,1980.00,Small,Medium,0,0
9b51d10170f788eda1e19bd4e8d2d06e,health beauty,beleza saude,700.00,19.00,11.00,23.00,7,696,60,4807.00,Small,Medium,0,0
d4388109703f2b2278192c39946dcbee,sports leisure,esporte lazer,300.00,40.00,22.00,43.00,2,646,58,37840.00,Large,Medium,0,0
ba2225dd03b4dd91f999ef73504a0b82,housewares,utilidades domesticas,8100.00,58.00,23.00,33.00,1,833,59,44022.00,Large,Very Heavy,0,0
1792cba4f134a09e9450d6142fbe9293,computers accessories,informatica acessorios,150.00,16.00,3.00,13.00,2,297,57,624.00,Extra Small,Light,0,0
6a64f310d8075f40b78eb471df9ddac4,perfumery,perfumaria,250.00,20.00,18.00,22.00,1,512,41,7920.00,Medium,Medium,0,0
bdeb69e094c42de582310fffad126d77,auto,automotivo,100.00,24.00,2.00,17.00,2,424,51,816.00,Extra Small,Light,0,0
35d92b98f6c28b76f0551e206ba39234,housewares,utilidades domesticas,300.00,40.00,5.00,40.00,3,597,38,8000.00,Medium,Medium,0,0
ab5471c55ab7dcdfbf32ed5f4edbd592,bed bath table,cama mesa banho,2450.00,35.00,10.00,20.00,2,1156,53,7000.00,Medium,Heavy,0,0
37bfa14183ddce17983a1980a3337042,pet shop,pet shop,2500.00,23.00,11.00,19.00,1,203,53,4807.00,Small,Heavy,0,0
f201c94e7d8aa11b6ab049d69730309d,housewares,utilidades domesticas,2410.00,25.00,55.00,25.00,1,339,51,34375.00,Large,Heavy,0,0
794a58949439ec61f210c58f05fcd177,auto,automotivo,550.00,18.00,5.00,15.00,1,544,55,1350.00,Small,Medium,0,0
3ebd44ce3c5f4ef6af43b9f0b1df1729,auto,automotivo,70.00,19.00,3.00,16.00,4,317,60,912.00,Extra Small,Light,0,0
5fc604f5f76a23b94565f06a830fa835,sports leisure,esporte lazer,400.00,20.00,20.00,11.00,1,302,51,4400.00,Small,Medium,0,0
9ecfbbfd26a92d596e5f4f7dfead98e3,bed bath table,cama mesa banho,2550.00,40.00,10.00,30.00,1,367,59,12000.00,Medium,Heavy,0,0
e21b0b8dd6c9543f46cf3178a39ea458,sports leisure,esporte lazer,700.00,16.00,16.00,25.00,4,307,56,6400.00,Medium,Medium,0,0
2501eb540473502ef149a3a848b2f8f0,computers accessories,informatica acessorios,570.00,16.00,22.00,17.00,1,749,57,5984.00,Medium,Medium,0,0
8e4650bd2f4ffa24c882da51ba7b1a47,furniture decor,moveis decoracao,2950.00,35.00,30.00,35.00,2,517,57,36750.00,Large,Heavy,0,0
de68fdc66141ead95fd569f01245e523,bed bath table,cama mesa banho,18800.00,50.00,30.00,40.00,1,298,55,60000.00,Extra Large,Very Heavy,0,0
46f739c1cd676603026c0af4d29ef7a5,auto,automotivo,1850.00,20.00,15.00,20.00,3,212,55,6000.00,Medium,Heavy,0,0
04ddfb2cdbf048af94dc37e1bb0d3b04,housewares,utilidades domesticas,575.00,24.00,18.00,24.00,5,1797,48,10368.00,Medium,Medium,0,0
81227b918dc751995a7301b5f38437b8,fixed telephony,telefonia fixa,750.00,27.00,12.00,27.00,1,1265,53,8748.00,Medium,Medium,0,0
67473aa97e981b3b8abaa6a8a768eb26,health beauty,beleza saude,400.00,38.00,12.00,25.00,1,450,60,11400.00,Medium,Medium,0,0
59f4103b8313232d3abe6630105b925b,stationery,papelaria,800.00,17.00,28.00,40.00,3,1006,55,19040.00,Large,Medium,0,0
271a16e4751b04867238b601ad652692,housewares,utilidades domesticas,240.00,28.00,11.00,17.00,1,755,47,5236.00,Medium,Medium,0,0
055b53c58f373d53438cefb346ffcbbf,garden tools,ferramentas jardim,6050.00,75.00,25.00,25.00,1,313,41,46875.00,Large,Very Heavy,0,0
330286b1345b8cc5abfbb74da93465a6,sports leisure,esporte lazer,2800.00,56.00,28.00,33.00,5,1097,51,51744.00,Extra Large,Heavy,0,0
4e85aba9b74456fe153b755f4324dfc9,furniture decor,moveis decoracao,300.00,18.00,9.00,14.00,3,893,56,2268.00,Small,Medium,0,0
c42500bc89ec2aab54ff83f7c31b8773,telephony,telefonia,200.00,20.00,20.00,20.00,1,259,54,8000.00,Medium,Medium,0,0
24543438ec09114a42a153f76ae693f2,housewares,utilidades domesticas,963.00,21.00,21.00,22.00,1,343,39,9702.00,Medium,Medium,0,0
2653c1a28e65f36161bcc73f0ca52727,baby,bebes,5150.00,40.00,10.00,40.00,4,829,53,16000.00,Large,Very Heavy,0,0
9207d6b9c76ea46cbc5b101a23293cc2,watches gifts,relogios presentes,198.00,16.00,13.00,13.00,1,339,52,2704.00,Small,Light,0,0
e251ebd2858be1aa7d9b2087a6992580,garden tools,ferramentas jardim,8875.00,40.00,14.00,43.00,4,511,34,24080.00,Large,Very Heavy,0,0
c689470c5a069795896edc7b896d9251,bed bath table,cama mesa banho,1300.00,43.00,5.00,30.00,1,837,63,6450.00,Medium,Heavy,0,0
992b493206080e0ded9bf933ae5da6d3,computers accessories,informatica acessorios,450.00,37.00,4.00,12.00,1,576,47,1776.00,Small,Medium,0,0
39731b928af43b0f49dd60d4706e403f,health beauty,beleza saude,20100.00,90.00,60.00,20.00,4,431,50,108000.00,Extra Large,Very Heavy,0,0
1b90de90abbc056f24e0fe3c721a88ee,housewares,utilidades domesticas,1100.00,16.00,31.00,29.00,1,539,51,14384.00,Medium,Heavy,0,0
3374f1e0e721154f553fa0b0994ff405,housewares,utilidades domesticas,250.00,16.00,12.00,16.00,1,231,56,3072.00,Small,Medium,0,0
3275f9e184aa1d82aa1e2517017bda63,computers accessories,informatica acessorios,200.00,41.00,2.00,29.00,1,1084,33,2378.00,Small,Medium,0,0
170b033abb14ccc92a21b95dba58fa90,housewares,utilidades domesticas,325.00,25.00,15.00,16.00,4,757,55,6000.00,Medium,Medium,0,0
3366363f84c6f967f12d15a59b1e7839,computers accessories,informatica acessorios,200.00,31.00,13.00,11.00,1,1303,33,4433.00,Small,Medium,0,0
779e74ce337266c06bf392935ab34bc8,food drink,alimentos bebidas,262.00,28.00,15.00,20.00,2,459,59,8400.00,Medium,Medium,0,0
40a5f1699745ef73e63e53a7d51ea0e0,sports leisure,esporte lazer,980.00,52.00,12.00,13.00,1,626,39,8112.00,Medium,Medium,0,0
d2e79198b51c33512670c0a652c1a27f,christmas supplies,artigos de natal,2850.00,30.00,12.00,40.00,1,1030,46,14400.00,Medium,Heavy,0,0
ef9f0516d07f695fa0eae9a8169c8fdc,health beauty,beleza saude,250.00,22.00,3.00,15.00,1,803,46,990.00,Extra Small,Medium,0,0
9d9734db712d5ab6c3ff4c33700eb34c,office furniture,moveis escritorio,8375.00,52.00,51.00,17.00,1,1285,56,45084.00,Large,Very Heavy,0,0
3a05f25f787e81cdd89d9612bff31bd8,telephony,telefonia,400.00,16.00,16.00,16.00,2,1577,33,4096.00,Small,Medium,0,0
d2085f7e0f9533605386960fc7e987ec,garden tools,ferramentas jardim,150.00,16.00,2.00,11.00,4,207,40,352.00,Extra Small,Light,0,0
4f7453bf6629f63942b81205e1e2b1ba,garden tools,ferramentas jardim,600.00,42.00,6.00,16.00,4,2689,57,4032.00,Small,Medium,0,0
cd8cb942b6a58fcff9697762d3bc9cd7,computers accessories,informatica acessorios,2900.00,27.00,11.00,20.00,6,339,48,5940.00,Medium,Heavy,0,0
341141693c1995e911d0a5843f7c289b,perfumery,perfumaria,458.00,19.00,13.00,15.00,1,613,39,3705.00,Small,Medium,0,0
b88449b8d7f553a4517437d0dc5491a2,stationery,papelaria,750.00,17.00,7.00,12.00,2,435,45,1428.00,Small,Medium,0,0
de15917c5525c593f2a9747a5c943ee7,pet shop,pet shop,150.00,25.00,25.00,25.00,3,872,60,15625.00,Large,Light,0,0
6d0d7c2d9a4b8b79dbc12c47c74349dd,health beauty,beleza saude,300.00,18.00,9.00,12.00,1,2910,58,1944.00,Small,Medium,0,0
23713b3af0ec6a3c9601da5c58b2ea95,music,musica,550.00,16.00,16.00,16.00,3,1957,59,4096.00,Small,Medium,0,0
c1263771de6bc2dca4fdf0994079dd19,sports leisure,esporte lazer,1175.00,21.00,32.00,17.00,1,763,59,11424.00,Medium,Heavy,0,0
1131505c80690c39fe3696048a24fc2d,auto,automotivo,980.00,17.00,10.00,12.00,1,383,52,2040.00,Small,Medium,0,0
3b426c5ff23dab0e12ab32063375550e,furniture decor,moveis decoracao,9900.00,35.00,35.00,35.00,1,685,56,42875.00,Large,Very Heavy,0,0
52b668edc0d0c20cd9319bfda4019597,furniture decor,moveis decoracao,900.00,31.00,11.00,26.00,8,205,59,8866.00,Medium,Medium,0,0
c55fe8cbb36a1353e443dc9e773b80da,bed bath table,cama mesa banho,250.00,28.00,4.00,16.00,1,426,48,1792.00,Small,Medium,0,0
d73068913476e74d4f35a6f2d5399ae9,luggage accessories,malas acessorios,650.00,90.00,5.00,11.00,1,1070,40,4950.00,Small,Medium,0,0
926e66aed471a4345d1c8d70b60c1874,sports leisure,esporte lazer,277.00,17.00,11.00,13.00,4,1750,57,2431.00,Small,Medium,0,0
f4938e02188d323c8412d2ea07d230e4,perfumery,perfumaria,3733.00,22.00,29.00,27.00,1,182,56,17226.00,Large,Heavy,0,0
803afd213dfaca86aacd31b3c7d9a296,housewares,utilidades domesticas,1075.00,18.00,16.00,16.00,5,979,46,4608.00,Small,Heavy,0,0
f014ea8c6c04cc78a9e70319e351dc4b,housewares,utilidades domesticas,1050.00,26.00,26.00,26.00,1,202,16,17576.00,Large,Heavy,0,0
cd5b0609304400b0a1e1cf4717778ddf,perfumery,perfumaria,450.00,20.00,20.00,20.00,1,341,60,8000.00,Medium,Medium,0,0
fdbd77fe1773263558126c16e0b4b67c,bed bath table,cama mesa banho,1500.00,30.00,10.00,30.00,2,349,59,9000.00,Medium,Heavy,0,0
2d9048864a2855dc2235f380db5c1ec1,musical instruments,instrumentos musicais,150.00,18.00,3.00,15.00,1,250,56,810.00,Extra Small,Light,0,0
30e010e9df8943899f267097d49b5c1a,health beauty,beleza saude,1300.00,22.00,26.00,20.00,1,825,56,11440.00,Medium,Heavy,0,0
e785fc8bd8514e440e2d11f014c68c67,pet shop,pet shop,1800.00,30.00,30.00,30.00,5,334,58,27000.00,Large,Heavy,0,0
aac7416c2efb28528e5cf18c1f582053,toys,brinquedos,800.00,39.00,30.00,29.00,2,71,44,33930.00,Large,Medium,0,0
4a85b07765a341b846c963da0381db96,health beauty,beleza saude,4350.00,16.00,16.00,16.00,1,1687,57,4096.00,Small,Heavy,0,0
9d4ba0f6da482eab474c47de79c2afcc,computers accessories,informatica acessorios,1700.00,54.00,6.00,23.00,5,1484,58,7452.00,Medium,Heavy,0,0
e0df353ed6d11a723c8046c7aec42d62,toys,brinquedos,630.00,31.00,19.00,16.00,1,669,33,9424.00,Medium,Medium,0,0
019003324f0a201dd2c8962beaf94b6d,books imported,livros importados,250.00,33.00,2.00,23.00,1,440,56,1518.00,Small,Medium,0,0
6d7e2debf23664bba46cd58c906fdf16,sports leisure,esporte lazer,2400.00,21.00,21.00,21.00,1,654,57,9261.00,Medium,Heavy,0,0
4bf205e4dc4e2c6b258e1ec0e2be9367,cool stuff,cool stuff,797.00,17.00,16.00,14.00,3,710,54,3808.00,Small,Medium,0,0
0c002598a0876501a172ffcea9496008,bed bath table,cama mesa banho,9150.00,50.00,30.00,40.00,4,768,53,60000.00,Extra Large,Very Heavy,0,0
ec3f8e78677c7e0395b155bc67417158,computers accessories,informatica acessorios,850.00,34.00,14.00,14.00,3,334,60,6664.00,Medium,Medium,0,0
2511e504fd7794c668a8521aabe3713d,bed bath table,cama mesa banho,2650.00,33.00,7.00,39.00,1,298,60,9009.00,Medium,Heavy,0,0
0259a8068ce1198d4370abb0d3c2e576,auto,automotivo,500.00,21.00,9.00,12.00,1,328,39,2268.00,Small,Medium,0,0
b3bf52e880d6c9f4dd7e34fb682d5054,sports leisure,esporte lazer,700.00,19.00,10.00,16.00,5,594,47,3040.00,Small,Medium,0,0
2cbc1ae9dc8c4d81b096db0ee01ae0e6,watches gifts,relogios presentes,200.00,16.00,2.00,11.00,6,184,53,352.00,Extra Small,Medium,0,0
a7329b3e52d13627c92b24a745e70873,furniture decor,moveis decoracao,800.00,60.00,11.00,11.00,1,1702,62,7260.00,Medium,Medium,0,0
3096d513ef378c2f6b32b7f4f42a471a,watches gifts,relogios presentes,400.00,16.00,2.00,11.00,4,555,54,352.00,Extra Small,Medium,0,0
4d4ae73d24cd635b5ca58cf89d988cc9,bed bath table,cama mesa banho,250.00,16.00,10.00,16.00,1,635,53,2560.00,Small,Medium,0,0
f01058850701fcb9d8f652660012b9ec,fashion shoes,fashion calcados,450.00,29.00,10.00,22.00,4,342,41,6380.00,Medium,Medium,0,0
ed000a9f9f04376551e24de254464c9e,uncategorised,uncategorised,7400.00,40.00,6.00,35.00,0,0,0,8400.00,Medium,Very Heavy,1,1
348b4fff3d6dcaa25f6f61805ced2da9,toys,brinquedos,500.00,45.00,15.00,35.00,1,226,46,23625.00,Large,Medium,0,0
8cef0a48dd6a31a4da7683d1f35d8925,housewares,utilidades domesticas,9950.00,31.00,61.00,31.00,4,540,42,58621.00,Extra Large,Very Heavy,0,0
cf84f4d055494a42ee49d58b5f82afa2,health beauty,beleza saude,1600.00,30.00,30.00,16.00,1,2137,56,14400.00,Medium,Heavy,0,0
6ea2d74d5dd2317844dd17f16da75a5b,sports leisure,esporte lazer,2500.00,80.00,12.00,22.00,5,576,60,21120.00,Large,Heavy,0,0
7770bdde7d6bfd349bfdeabc4ce54c07,telephony,telefonia,150.00,19.00,4.00,11.00,1,581,54,836.00,Extra Small,Light,0,0
608f44934fbb70de5e05998ae59f4e46,health beauty,beleza saude,150.00,22.00,3.00,15.00,1,918,60,990.00,Extra Small,Light,0,0
338bf1554cc911be551275c6c6c396c7,housewares,utilidades domesticas,1400.00,21.00,40.00,21.00,2,347,35,17640.00,Large,Heavy,0,0
dc9f66a56b89e4278d921898a861a29a,uncategorised,uncategorised,200.00,22.00,3.00,22.00,0,0,0,1452.00,Small,Medium,1,1
05fa60020215fd65f8f8b9dd441f864b,health beauty,beleza saude,250.00,23.00,9.00,14.00,1,324,32,2898.00,Small,Medium,0,0
9795a7cdf0e9c1c2b4db0c1ab37e0831,home construction,casa construcao,600.00,40.00,3.00,50.00,1,1627,55,6000.00,Medium,Medium,0,0
df581a0b9a4bf71da645a0a3d5d2b4fe,pet shop,pet shop,3000.00,41.00,16.00,27.00,4,1002,59,17712.00,Large,Heavy,0,0
